timestamp,period,activity
2019-09-24 16:45,20,"[Muda] MS Office installieren, Outlook einrichten"
2019-09-24 17:00,20,"[VIZ-Basis I2, VerkehrsInfo BW] Baustellen im Zeitraum betrachten"
2019-09-26 02:00,30,"[Wartung LST] USV-Wrapper auf Produktivsystem"
2019-09-25 09:18,20,"[Muda] Organisation, Diskussion"
2019-09-25 09:38,20,"[Muda] Organisation, Diskussion"
2019-09-25 09:58,20,"[VIZ-Basis I2, VerkehrsInfo BW] Baustellen im Zeitraum betrachten"
2019-09-25 10:18,20,"[BSAG, buten un  binnen] Layout anpassen"
2019-09-25 10:39,20,"[BSAG, buten un  binnen] Layout anpassen"
2019-09-25 11:00,20,"[Muda] Hilfe bei NRW"
2019-09-25 11:19,20,"[Muda] Hilfe bei NRW"
2019-09-25 11:40,20,"[Muda] MS Outlook installieren"
2019-09-25 12:00,20,"[ABSOLUT, Muda] Notizen abtippen"
2019-09-25 12:20,20,"[ABSOLUT, Muda] Notizen abtippen"
2019-09-25 12:40,20,"[Muda] Outlook installieren"
2019-09-25 13:00,20,"[BSAG, buten un binnen] Layout anpassen"
2019-09-25 13:21,20,"[Georg Fischer, Fertigungsabweichungen] ALS-Datenbank per JDBC nutzen"
2019-09-25 13:41,20,"[Georg Fischer, Fertigungsabweichungen] ALS-Datenbank per JDBC nutzen"
2019-09-25 14:01,20,"[Georg Fischer, Fertigungsabweichungen] ALS-Datenbank per JDBC nutzen"
2019-09-25 14:21,20,"[VIZ-Basis I2, Muda] Angebot für Upgrade auf Ionic 4"
2019-09-25 14:41,20,"[VIZ-Basis I2, Muda] Angebot für Upgrade auf Ionic 4"
2019-09-25 15:01,20,"[VIZ-Basis I2, Muda] Angebot für Upgrade auf Ionic 4"
2019-09-25 15:21,20,"[Georg Fischer, Schrottverwaltung] Use Cases dokumentieren"
2019-09-25 15:41,20,"[Georg Fischer, Schrottverwaltung] Use Cases dokumentieren"
2019-09-25 16:01,20,"[Muda, Georg Fischer] Helfen beim PDF-Anzeigen"
2019-09-25 16:22,20,"[Muda, Georg Fischer] Helfen beim PDF-Anzeigen"
2019-09-25 16:42,20,"[Georg Fischer, Schrottverwaltung] Use Cases dokumentieren"
2019-09-25 17:02,20,"[Georg Fischer, Schrottverwaltung] Use Cases dokumentieren"
2019-09-26 07:00,30,"[Wartung LST] Konfiguration auf Produktivsystem"
2019-09-26 08:57,20,"[Muda] Angebot SWIS-SH Datenaufbereitung UDE"
2019-09-26 09:17,20,"[Muda] Planung"
2019-09-26 09:37,20,"[Georg Fischer, Schrottverwaltung] Use Cases dokumentieren"
2019-09-26 09:57,20,"[VIZ-Basis I2, Muda] Bei Anforderungen helfen"
2019-09-26 10:18,20,"[Georg Fischer, Schrottverwaltung] Use Cases dokumentieren"
2019-09-26 10:38,20,"[Georg Fischer, Schrottverwaltung] Use Cases dokumentieren"
2019-09-26 10:58,20,"[Georg Fischer, Schrottverwaltung] Barcode erforschen"
2019-09-26 11:18,20,"[Georg Fischer, Schrottverwaltung] Barcode erforschen"
2019-09-26 11:38,20,"[Georg Fischer, Schrottverwaltung] Barcode erforschen"
2019-09-26 11:58,20,"[Georg Fischer, Schrottverwaltung] Barcode erforschen"
2019-09-26 12:19,20,"[Georg Fischer, Schrottverwaltung] Barcode erforschen"
2019-09-26 12:39,20,"[Georg Fischer, Schrottverwaltung] Barcode erforschen"
2019-09-26 12:59,20,"[Georg Fischer, Schrottverwaltung] Barcode erforschen"
2019-09-26 13:19,20,"[Georg Fischer, Schrottverwaltung] Projekt aufsetzen"
2019-09-26 13:39,20,"[Georg Fischer, Schrottverwaltung] Projekt aufsetzen"
2019-09-26 13:59,20,"[Georg Fischer, Schrottverwaltung] Projekt aufsetzen"
2019-09-26 14:19,20,"[VIZ-Basis I2, Muda] Bei Prüffällen helfen"
2019-09-26 14:39,20,"[Georg Fischer, Schrottverwaltung] Projekt aufsetzen"
2019-09-26 14:59,20,"[Georg Fischer, Schrottverwaltung] Projekt aufsetzen"
2019-09-26 15:19,20,"[Georg Fischer, Schrottverwaltung] Projekt aufsetzen"
2019-09-26 15:39,20,"[Georg Fischer, Schrottverwaltung] Projekt aufsetzen"
2019-09-26 15:59,20,"[Muda] Versuchen Outlook einzurichten"
2019-09-26 16:20,20,"[Muda] Versuchen Outlook einzurichten"
2019-09-26 16:40,20,"[Muda] Versuchen Outlook einzurichten"
2019-09-26 17:00,20,"[Georg Fischer, Schrottverwaltung] User Stories erstellt"
2019-09-27 09:03,20,"[Georg Fischer, Schrottverwaltung] Domain Story Telling"
2019-09-27 09:24,20,"[Georg Fischer, Muda] Beim Serverumzug helfen"
2019-09-27 09:44,20,"[Georg Fischer, Schrottverwaltung] Barcode drucken"
2019-09-27 10:04,20,"[Georg Fischer, Schrottverwaltung] Barcode drucken"
2019-09-27 10:24,20,"[Georg Fischer, Schrottverwaltung] Barcode drucken"
2019-09-27 10:44,20,"[Georg Fischer, Schrottverwaltung] Barcode drucken"
2019-09-27 11:04,20,"[Muda] Organisation Rufbereitschaft LST"
2019-09-27 11:24,20,"[Georg Fischer, Schrottverwaltung] Barcode drucken"
2019-09-27 11:44,20,"[Georg Fischer, Schrottverwaltung] Barcode drucken"
2019-09-27 12:05,20,"[Georg Fischer, Schrottverwaltung] Barcode drucken"
2019-09-27 12:25,20,"[Georg Fischer, Muda] Beim Serverumzug helfen"
2019-09-27 12:45,20,"[Georg Fischer, Muda] Beim Serverumzug helfen"
2019-09-27 13:05,20,"[Georg Fischer, Muda] Beim Serverumzug helfen"
2019-09-27 13:25,20,"[Georg Fischer, Muda] Beim Serverumzug helfen"
2019-09-27 13:46,20,"[Georg Fischer, Schrottverwaltung] Barcode drucken"
2019-09-27 14:06,20,"[Georg Fischer, Schrottverwaltung] Barcode drucken"
2019-09-27 14:26,20,"[Georg Fischer, Schrottverwaltung] Barcode drucken"
2019-09-27 14:46,20,"[Georg Fischer, Schrottverwaltung] Barcode drucken"
2019-09-27 15:06,20,"[Muda] Feueralarm"
2019-09-27 15:26,20,"[Georg Fischer, Schrottverwaltung] Barcode drucken"
2019-09-27 15:46,20,"[Georg Fischer, Schrottverwaltung] Barcode drucken"
2019-09-27 16:06,20,"[Georg Fischer, Muda] Beim Serverumzug helfen"
2019-09-27 16:26,20,"[Georg Fischer, Schrottverwaltung] Barcode drucken"
2019-09-27 16:40,20,"[Georg Fischer, Schrottverwaltung] Barcode drucken"
2019-09-27 17:00,30,"[Wartung LST] Revovery-Mails Testsystem"
2019-09-27 18:30,30,"[Wartung LST] KEx KR, KEx TLS Testsystem"
2019-09-27 19:00,30,"[Wartung LST] KEx KR, KEx TLS Testsystem"
2019-09-27 19:30,30,"[Wartung LST] KEx KR, KEx TLS Testsystem"
2019-09-30 09:32,20,"[Wartung LST] Einsätze nacharbeiten"
2019-09-30 09:52,20,"[Wartung LST] Einsätze nacharbeiten"
2019-09-30 10:12,20,"[Wartung LST] Einsätze nacharbeiten"
2019-09-30 10:32,20,"[Wartung LST] Einsätze nacharbeiten"
2019-09-30 10:52,20,"[Muda, Georg Fischer] Barcode drucken diskutieren"
2019-09-30 11:13,20,"[Muda, Georg Fischer] Barcode drucken diskutieren"
2019-09-30 11:33,20,"[Muda] Betriebsversammlung"
2019-09-30 11:53,20,"[Muda] Betriebsversammlung"
2019-09-30 12:13,20,"[Muda, Georg Fischer] Barcode drucken diskutieren"
2019-09-30 12:33,20,"[Muda, Georg Fischer] Barcode drucken diskutieren"
2019-09-30 12:54,20,"[Muda, Georg Fischer] Barcode drucken diskutieren"
2019-09-30 13:14,20,"[Muda, Georg Fischer] Barcode drucken diskutieren"
2019-09-30 13:34,20,"[Georg Fischer, Schrottverwaltung] Barcode drucken"
2019-09-30 13:54,20,"[Georg Fischer, Schrottverwaltung] Barcode drucken"
2019-09-30 14:15,20,"[Georg Fischer, Schrottverwaltung] Barcode drucken"
2019-09-30 14:40,20,"[Wartung LST] Einsätze nacharbeiten"
2019-09-30 15:01,20,"[Wartung LST] Einsätze nacharbeiten"
2019-09-30 15:21,20,"[Muda] Planung"
2019-09-30 15:41,20,"[Muda] Planung"
2019-09-30 16:02,20,"[Muda] Diskussion"
2019-09-30 16:20,20,"[Georg Fischer, Schrottverwaltung] Barcode scannen"
2019-09-30 16:40,20,"[Georg Fischer, Schrottverwaltung] Barcode scannen"
2019-09-30 17:00,20,"[Georg Fischer, Schrottverwaltung] Barcode scannen"
2019-09-30 17:20,20,"[Georg Fischer, Schrottverwaltung] Barcode scannen"
2019-10-01 09:15,20,"[Georg Fischer, Schrottverwaltung] Barcode scannen"
2019-10-01 09:35,20,"[Georg Fischer, Schrottverwaltung] Barcode scannen"
2019-10-01 09:56,20,"[Georg Fischer, Schrottverwaltung] Barcode scannen"
2019-10-01 10:16,20,"[Georg Fischer, Schrottverwaltung] Barcode scannen"
2019-10-01 10:36,20,"[Georg Fischer, Schrottverwaltung] Barcode scannen"
2019-10-01 10:56,20,"[Georg Fischer, Schrottverwaltung] Barcode scannen"
2019-10-01 11:16,20,"[Georg Fischer, Schrottverwaltung] Barcode scannen"
2019-10-01 11:36,20,"[Georg Fischer, Schrottverwaltung] Barcode scannen"
2019-10-01 11:56,20,"[Georg Fischer, Schrottverwaltung] Barcode scannen"
2019-10-01 12:16,20,"[Georg Fischer, Schrottverwaltung] Barcode scannen"
2019-10-01 12:36,20,"[Georg Fischer, Schrottverwaltung] Barcode scannen"
2019-10-01 12:56,20,"[Georg Fischer, Schrottverwaltung] Barcode scannen"
2019-10-01 13:16,20,"[Georg Fischer, Schrottverwaltung] Barcode scannen"
2019-10-01 13:36,20,"[Georg Fischer, Schrottverwaltung] Barcode scannen"
2019-10-01 13:56,20,"[Georg Fischer, Schrottverwaltung] Barcode scannen"
2019-10-01 14:17,20,"[Georg Fischer, Schrottverwaltung] Barcode scannen"
2019-10-01 14:37,20,"[Georg Fischer, Schrottverwaltung] Barcode scannen"
2019-10-01 14:57,20,"[Diskussion] Nutzer-Tracking"
2019-10-01 15:17,20,"[Georg Fischer, Schrottverwaltung] Barcode scannen"
2019-10-01 15:37,20,"[Georg Fischer, Schrottverwaltung] Barcode scannen"
2019-10-01 15:57,20,"[Georg Fischer, Schrottverwaltung] Barcode scannen"
2019-10-01 16:18,20,"[Georg Fischer, Schrottverwaltung] Barcode scannen"
2019-10-01 16:38,20,"[Muda] E-Mail-Suche"
2019-10-01 17:00,20,"[Georg Fischer, Schrottverwaltung] Barcode scannen"
2019-10-02 09:10,20,"[Georg Fischer, Schrottverwaltung] Barcode scannen"
2019-10-02 09:30,20,"[Georg Fischer, Schrottverwaltung] Barcode scannen"
2019-10-02 09:50,20,"[Georg Fischer, Schrottverwaltung] Barcode scannen"
2019-10-02 10:00,20,"[Georg Fischer, Schrottverwaltung] Barcode scannen"
2019-10-02 10:20,20,"[Muda] Diskussion globale Fonts unter Windows 10"
2019-10-02 10:37,20,"[Muda] Diskussion globale Fonts unter Windows 10"
2019-10-02 10:57,20,"[Georg Fischer, Schrottverwaltung] Barcode scannen"
2019-10-02 11:18,20,"[Georg Fischer, Schrottverwaltung] Barcode scannen"
2019-10-02 11:38,20,"[VIZ-Basis I2, Muda] Diskussion Fahrstreifenbilder"
2019-10-02 11:58,20,"[VIZ-Basis I2, Muda] Diskussion Fahrstreifenbilder"
2019-10-02 12:19,20,"[VIZ-Basis I2, Muda] Diskussion Fahrstreifenbilder"
2019-10-02 12:39,20,"[Georg Fischer, Schrottverwaltung] Barcode scannen"
2019-10-02 13:00,20,"[Muda] Hilfe bei Fehlersuche Eclipse"
2019-10-02 13:20,20,"[Muda] Hilfe bei Fehlersuche Eclipse"
2019-10-02 13:36,20,"[VIZ-Basis I2, Muda] Diskussion Fahrstreifenbilder"
2019-10-02 13:56,20,"[VIZ-Basis I2, Muda] Diskussion Fahrstreifenbilder"
2019-10-02 14:16,20,"[Muda] Diskussion PDF oder HTML für Reporting im CMS"
2019-10-02 14:36,20,"[Georg Fischer, Schrottverwaltung] Barcode scannen"
2019-10-02 14:56,20,"[Georg Fischer, Schrottverwaltung] Barcode scannen"
2019-10-02 15:17,20,"[Georg Fischer, Schrottverwaltung] Barcode scannen"
2019-10-02 15:37,20,"[Muda] JDBC erklären"
2019-10-02 16:00,20,"[Muda] JDBC erklären"
2019-10-02 16:20,20,"[Muda] JDBC erklären"
2019-10-02 16:40,20,"[Muda] Diskussion Java"
2019-10-02 17:00,20,"[Muda] Diskussion Java"
2019-10-02 17:23,20,"[Muda] Diskussion Java"
2019-10-07 09:13,20,"[Muda] Planung"
2019-10-07 09:33,20,"[Georg Fischer, Schrottverwaltung] Barcode drucken"
2019-10-07 09:53,20,"[Georg Fischer, Schrottverwaltung] Barcode drucken"
2019-10-07 10:14,20,"[Georg Fischer, Schrottverwaltung] Barcode drucken"
2019-10-07 10:34,20,"[Georg Fischer, Schrottverwaltung] Lieferung abräumen"
2019-10-07 10:54,20,"[Georg Fischer, Schrottverwaltung] Lieferung abräumen"
2019-10-07 11:14,20,"[Georg Fischer, Schrottverwaltung] Lieferung abräumen"
2019-10-07 11:34,20,"[Muda] Betriebsversammlung"
2019-10-07 11:54,20,"[Georg Fischer, Schrottverwaltung] Lieferung abräumen"
2019-10-07 12:34,20,"[Georg Fischer, Schrottverwaltung] Lieferung abräumen"
2019-10-07 12:54,20,"[Georg Fischer, Schrottverwaltung] Lieferung abräumen"
2019-10-07 13:15,20,"[Georg Fischer, Schrottverwaltung] Lieferung abräumen"
2019-10-07 13:35,20,"[Georg Fischer, Schrottverwaltung] Lieferung abräumen"
2019-10-07 13:55,20,"[Georg Fischer, Schrottverwaltung] Lieferung abräumen"
2019-10-07 14:15,20,"[Georg Fischer, Schrottverwaltung] Lieferung abräumen"
2019-10-07 14:35,20,"[Georg Fischer, Schrottverwaltung] Lieferung abräumen"
2019-10-07 15:00,20,"[Muda] Problemanalyse Java unter Windows"
2019-10-07 15:20,20,"[Muda] Problemanalyse Java unter Windows"
2019-10-07 15:40,20,"[Muda] Problemanalyse Java unter Windows"
2019-10-07 16:06,20,"[Muda] Problemanalyse Java unter Windows"
2019-10-07 16:26,20,"[Muda] Problemanalyse Java unter Windows"
2019-10-07 16:46,20,"[Muda] Problemanalyse Java unter Windows"
2019-10-08 08:55,20,"[VIZ-Basis 2, Muda] Jama befriedigen"
2019-10-08 09:15,20,"[Muda] Diskussion"
2019-10-08 09:35,20,"[Georg Fischer, Schrottverwaltung] Lieferung abräumen"
2019-10-08 09:55,20,"[Georg Fischer, Schrottverwaltung] Lieferung abräumen"
2019-10-08 10:20,20,"[Muda] Diskussion"
2019-10-08 10:40,20,"[Muda] Diskussion"
2019-10-08 10:49,20,"[Muda] Diskussion"
2019-10-08 11:10,20,"[Georg Fischer, Schrottverwaltung] Lieferung abräumen"
2019-10-08 11:30,20,"[Georg Fischer, Schrottverwaltung] Lieferung abräumen"
2019-10-08 11:50,20,"[Georg Fischer, Schrottverwaltung] Lieferung abräumen"
2019-10-08 12:10,20,"[Muda] Gradle-Probleme analysieren"
2019-10-08 12:30,20,"[Muda] Gradle-Probleme analysieren"
2019-10-08 12:50,20,"[Georg Fischer, Schrottverwaltung] Lieferung abräumen"
2019-10-08 13:20,20,"[VIZ-Basis I2, Muda] Angebot diskutieren"
2019-10-08 13:30,20,"[VIZ-Basis I2, Muda] Angebot diskutieren"
2019-10-08 13:50,20,"[VIZ-Basis I2, Muda] Angebot diskutieren"
2019-10-08 14:10,20,"[VIZ-Basis I2, Muda] Angebot diskutieren"
2019-10-08 14:30,20,"[Georg Fischer, Schrottverwaltung] Lieferung abräumen"
2019-10-08 14:51,20,"[Georg Fischer, Schrottverwaltung] Lieferung abräumen"
2019-10-08 15:11,20,"[Georg Fischer, Schrottverwaltung] Lieferung abräumen"
2019-10-08 15:31,20,"[Georg Fischer, Schrottverwaltung] Lieferung abräumen"
2019-10-08 15:51,20,"[Georg Fischer, Schrottverwaltung] Lieferung abräumen"
2019-10-08 16:11,20,"[Georg Fischer, Schrottverwaltung] Lieferung abräumen"
2019-10-08 16:31,20,"[Georg Fischer, Schrottverwaltung] Lieferung abräumen"
2019-10-09 09:09,20,"[Muda] Diskussion"
2019-10-09 09:29,20,"[VIZ-Basis I2, Muda] Vorbereitung SMW"
2019-10-09 09:49,20,"[VIZ-Basis I2, Muda] Vorbereitung SMW"
2019-10-09 09:00,20,"[VIZ-Basis I2, Muda] Vorbereitung SMW"
2019-10-09 10:32,20,"[VIZ-Basis I2, Muda] Vorbereitung SMW"
2019-10-09 10:52,20,"[Georg Fischer, Schrottverwaltung] Schrottlieferung abräumen"
2019-10-09 11:12,20,"[VIZ-Basis I2, Muda] Vorbereitung SMW"
2019-10-09 11:32,20,"[Muda] Fehleranalyse Gradle"
2019-10-09 11:53,20,"[Muda] Fehleranalyse Gradle"
2019-10-09 12:13,20,"[Muda] Fehleranalyse Gradle"
2019-10-09 12:33,20,"[Georg Fischer, Schrottverwaltung] Schrottlieferung abräumen"
2019-10-09 12:53,20,"[Muda] Diskussion"
2019-10-09 13:13,20,"[Muda] Diskussion"
2019-10-09 13:33,20,"[Georg Fischer, Schrottverwaltung] Schrottlieferung abräumen"
2019-10-09 13:53,20,"[Georg Fischer, Schrottverwaltung] Schrottlieferung abräumen"
2019-10-09 14:13,20,"[Georg Fischer, Schrottverwaltung] Schrottlieferung abräumen"
2019-10-09 14:34,20,"[Georg Fischer, Schrottverwaltung] Schrottlieferung abräumen"
2019-10-09 14:54,20,"[Georg Fischer, Schrottverwaltung] Schrottlieferung abräumen"
2019-10-09 15:14,20,"[VIZ-Basis I2, Muda] Vorbereitung SMW"
2019-10-09 15:34,20,"[VIZ-Basis I2, Muda] Vorbereitung SMW"
2019-10-09 15:54,20,"[VIZ-Basis I2, Muda] Vorbereitung SMW"
2019-10-09 16:14,20,"[Bereitschaft LST] Fragen beantworten"
2019-10-09 16:35,20,"[Georg Fischer, Schrottverwaltung] Schrottlieferung abräumen"
2019-10-10 08:53,20,"[Muda] Diskussion"
2019-10-10 09:13,20,"[Georg Fischer, Schrottverwaltung] Barcode scannen"
2019-10-10 09:33,20,"[Georg Fischer, Schrottverwaltung] Barcode scannen"
2019-10-10 09:54,20,"[Georg Fischer, Schrottverwaltung] Barcode scannen"
2019-10-10 10:14,20,"[VIZ-Basis I2, VerkehrsInfo BW] App-Symbol aktualisieren"
2019-10-10 10:34,20,"[VIZ-Basis I2, VerkehrsInfo BW] Baustellen im Zeitraum betrachten"
2019-10-10 10:54,20,"[VIZ-Basis I2, VerkehrsInfo BW] Baustellen im Zeitraum betrachten"
2019-10-10 11:14,20,"[VIZ-Basis I2, VerkehrsInfo BW] Baustellen im Zeitraum betrachten"
2019-10-10 11:34,20,"[VIZ-Basis I2, VerkehrsInfo BW] Baustellen im Zeitraum betrachten"
2019-10-10 11:54,20,"[VIZ-Basis I2, VerkehrsInfo BW] Baustellen im Zeitraum betrachten"
2019-10-10 12:15,20,"[VIZ-Basis I2, VerkehrsInfo BW] Baustellen im Zeitraum betrachten"
2019-10-10 12:35,20,"[Muda] Hilfe bei JPA"
2019-10-10 12:55,20,"[Muda] Hilfe bei JPA"
2019-10-10 13:15,20,"[Georg Fischer, Schrottverwaltung] Helfen beim Einrichten bei GF"
2019-10-10 13:40,20,"[Georg Fischer, Schrottverwaltung] Helfen beim Einrichten bei GF"
2019-10-10 13:55,20,"[Muda] Diskussion"
2019-10-10 14:15,20,"[Georg Fischer, Schrottverwaltung] Helfen beim Einrichten bei GF"
2019-10-10 14:35,20,"[Georg Fischer, Schrottverwaltung] Helfen beim Einrichten bei GF"
2019-10-10 14:55,20,"[VIZ-Basis I2, VerkehrsInfo BW] Baustellen im Zeitraum betrachten"
2019-10-10 15:16,20,"[VIZ-Basis I2, VerkehrsInfo BW] Baustellen im Zeitraum betrachten"
2019-10-10 15:36,20,"[VIZ-Basis I2, VerkehrsInfo BW] Baustellen im Zeitraum betrachten"
2019-10-10 15:56,20,"[VIZ-Basis I2, VerkehrsInfo BW] Baustellen im Zeitraum betrachten"
2019-10-10 16:16,20,"[VIZ-Basis I2, VerkehrsInfo BW] Baustellen im Zeitraum betrachten"
2019-10-10 16:36,20,"[VIZ-Basis I2, VerkehrsInfo BW] Baustellen im Zeitraum betrachten"
2019-10-10 17:00,20,"[VIZ-Basis I2, VerkehrsInfo BW] Baustellen im Zeitraum betrachten"
2019-10-11 08:59,20,"[Muda] Diskussion"
2019-10-11 09:20,20,"[Muda] Diskussion"
2019-10-11 09:40,20,"[VIZ-Basis I2, VerkehrsInfo BW] Baustellen im Zeitraum betrachten"
2019-10-11 10:00,20,"[VIZ-Basis I2, VerkehrsInfo BW] Baustellen im Zeitraum betrachten"
2019-10-11 10:20,20,"[VIZ-Basis I2, Muda] Nachbereitung SMW"
2019-10-11 10:41,20,"[VIZ-Basis I2, Muda] Nachbereitung SMW"
2019-10-11 11:01,20,"[VIZ-Basis I2, VerkehrsInfo BW] Baustellen im Zeitraum betrachten"
2019-10-11 11:21,20,"[VIZ-Basis I2, VerkehrsInfo BW] Baustellen im Zeitraum betrachten"
2019-10-11 11:41,20,"[VIZ-Basis I2, VerkehrsInfo BW] Baustellen im Zeitraum betrachten"
2019-10-11 12:01,20,"[VIZ-Basis I2, VerkehrsInfo BW] Baustellen im Zeitraum betrachten"
2019-10-11 12:21,20,"[VIZ-Basis I2, VerkehrsInfo BW] Baustellen im Zeitraum betrachten"
2019-10-11 12:41,20,"[VIZ-Basis I2, VerkehrsInfo BW] Baustellen im Zeitraum betrachten"
2019-10-11 13:01,20,"[VIZ-Basis I2, VerkehrsInfo BW] Baustellen im Zeitraum betrachten"
2019-10-11 13:21,20,"[Muda] Diskussion"
2019-10-11 13:41,20,"[VIZ-Basis I2, VerkehrsInfo BW] Baustellen im Zeitraum betrachten"
2019-10-11 14:02,20,"[VIZ-Basis I2, VerkehrsInfo BW] Baustellen im Zeitraum betrachten"
2019-10-11 14:22,20,"[VIZ-Basis I2, VerkehrsInfo BW] Baustellen im Zeitraum betrachten"
2019-10-11 14:42,20,"[VIZ-Basis I2, VerkehrsInfo BW] Baustellen im Zeitraum betrachten"
2019-10-11 15:02,20,"[VIZ-Basis I2, VerkehrsInfo BW] Baustellen im Zeitraum betrachten"
2019-10-11 15:22,20,"[VIZ-Basis I2, VerkehrsInfo BW] Baustellen im Zeitraum betrachten"
2019-10-11 15:42,20,"[VIZ-Basis I2, VerkehrsInfo BW] Baustellen im Zeitraum betrachten"
2019-10-11 16:03,20,"[VIZ-Basis I2, VerkehrsInfo BW] Baustellen im Zeitraum betrachten"
2019-10-11 16:23,20,"[Muda] Diskussion Verschlüsselung"
2019-10-14 09:10,20,"[Muda] Windows-iMac startet nicht mehr"
2019-10-14 09:30,20,"[Muda] Planung"
2019-10-14 09:50,20,"[Muda] Planung"
2019-10-14 10:00,20,"[VIZ-Basis I2, VerkehrsInfo BW] Baustellen im Zeitraum betrachten"
2019-10-14 10:30,20,"[VIZ-Basis I2, VerkehrsInfo BW] Baustellen im Zeitraum betrachten"
2019-10-14 10:50,20,"[VIZ-Basis I2, VerkehrsInfo BW] Baustellen im Zeitraum betrachten"
2019-10-14 11:10,20,"[VIZ-Basis I2, VerkehrsInfo BW] Baustellen im Zeitraum betrachten"
2019-10-14 11:31,20,"[VIZ-Basis I2, VerkehrsInfo BW] Baustellen im Zeitraum betrachten"
2019-10-14 11:55,20,"[Muda] Betriebsversammlung"
2019-10-14 12:15,20,"[Muda] Diskussion"
2019-10-14 12:35,20,"[Muda] Diskussion"
2019-10-14 12:56,20,"[VIZ-Basis I2, VerkehrsInfo BW] Baustellen im Zeitraum betrachten"
2019-10-14 13:16,20,"[VIZ-Basis I2, VerkehrsInfo BW] Baustellen im Zeitraum betrachten"
2019-10-14 13:40,20,"[Muda] Erinnerung zu SWIS-SH-Wartung auffrischen"
2019-10-14 14:00,20,"[Muda] Erinnerung zu SWIS-SH-Wartung auffrischen"
2019-10-14 14:20,20,"[Muda] Erinnerung zu SWIS-SH-Wartung auffrischen"
2019-10-14 14:40,20,"[Muda] Erinnerung zu SWIS-SH-Wartung auffrischen"
2019-10-14 15:12,20,"[Muda] Diskussion"
2019-10-14 15:32,20,"[Muda] Vorbereitung Bereitschaft LST und SWIS-SH"
2019-10-14 15:52,20,"[Muda] Vorbereitung Bereitschaft LST und SWIS-SH"
2019-10-14 16:12,20,"[VIZ-Basis I2, VerkehrsInfo BW] Baustellen im Zeitraum betrachten"
2019-10-14 16:33,20,"[VIZ-Basis I2, VerkehrsInfo BW] Baustellen im Zeitraum betrachten"
2019-10-14 16:40,20,"[VIZ-Basis I2, VerkehrsInfo BW] Baustellen im Zeitraum betrachten"
2019-10-15 08:59,20,"[Muda] Diskussion"
2019-10-15 09:19,20,"[VIZ-Basis I2, Muda] Abstimmung mit TraffGo"
2019-10-15 09:40,20,"[VIZ-Basis I2, VerkehrsInfo BW] Systemtest vorbereiten und durchführen"
2019-10-15 09:59,20,"[VIZ-Basis I2, VerkehrsInfo BW] Systemtest vorbereiten und durchführen"
2019-10-15 10:20,20,"[VIZ-Basis I2, VerkehrsInfo BW] Systemtest vorbereiten und durchführen"
2019-10-15 10:40,20,"[VIZ-Basis I2, VerkehrsInfo BW] Systemtest vorbereiten und durchführen"
2019-10-15 11:00,20,"[VIZ-Basis I2, VerkehrsInfo BW] Systemtest vorbereiten und durchführen"
2019-10-15 11:21,20,"[VIZ-Basis I2, VerkehrsInfo BW] Systemtest vorbereiten und durchführen"
2019-10-15 11:41,20,"[VIZ-Basis I2, VerkehrsInfo BW] Systemtest vorbereiten und durchführen"
2019-10-15 12:01,20,"[VIZ-Basis I2, VerkehrsInfo BW] Systemtest vorbereiten und durchführen"
2019-10-15 12:21,20,"[VIZ-Basis I2, VerkehrsInfo BW] Systemtest vorbereiten und durchführen"
2019-10-15 12:41,20,"[VIZ-Basis I2, VerkehrsInfo BW] Systemtest vorbereiten und durchführen"
2019-10-15 13:02,20,"[VIZ-Basis I2, VerkehrsInfo BW] Systemtest vorbereiten und durchführen"
2019-10-15 13:22,20,"[VIZ-Basis I2, VerkehrsInfo BW] Systemtest vorbereiten und durchführen"
2019-10-15 13:42,20,"[VIZ-Basis I2, VerkehrsInfo BW] Systemtest vorbereiten und durchführen"
2019-10-15 14:02,20,"[VIZ-Basis I2, VerkehrsInfo BW] Systemtest vorbereiten und durchführen"
2019-10-15 14:22,20,"[VIZ-Basis I2, VerkehrsInfo BW] Systemtest vorbereiten und durchführen"
2019-10-15 14:42,20,"[VIZ-Basis I2, VerkehrsInfo BW] Verkehrsführung darstellen"
2019-10-15 15:02,20,"[VIZ-Basis I2, VerkehrsInfo BW] Verkehrsführung darstellen"
2019-10-15 15:22,20,"[VIZ-Basis I2, VerkehrsInfo BW] Verkehrsführung darstellen"
2019-10-15 15:40,20,"[VIZ-Basis I2, VerkehrsInfo BW] Verkehrsführung darstellen"
2019-10-16 09:18,20,"[VIZ-Basis I2, VerkehrsInfo BW] Verkehrsführung darstellen"
2019-10-16 09:38,20,"[VIZ-Basis I2, Muda] Abstimmung"
2019-10-16 10:00,20,"[VIZ-Basis I2, Muda] Abstimmung"
2019-10-16 10:20,20,"[VIZ-Basis I2, Muda] Abstimmung"
2019-10-16 10:27,20,"[Muda] Diskussion"
2019-10-16 10:47,20,"[VIZ-Basis I2, VerkehrsInfo BW] Verkehrsführung darstellen"
2019-10-16 11:07,20,"[VIZ-Basis I2, VerkehrsInfo BW] Verkehrsführung darstellen"
2019-10-16 11:20,20,"[VIZ-Basis I2, Muda] Abstimmung"
2019-10-16 11:35,20,"[VIZ-Basis I2, Muda] Abstimmung"
2019-10-16 11:55,20,"[VIZ-Basis I2, VerkehrsInfo BW] Verkehrsführung darstellen"
